#hg19.knownCanonical.chrom	hg19.knownCanonical.chromStart	hg19.knownCanonical.chromEnd	hg19.knownCanonical.clusterId	hg19.knownCanonical.transcript	hg19.kgXref.geneSymbol
chr4	55524094	55606881	21183	uc010igr.3	KIT
chr4	55898131	55898238	21184	uc021xok.1	U6
chr4	55944425	55991762	21185	uc003has.3	KDR
chr4	56081789	56082086	21186	uc021xol.1	Metazoa_SRP
chr4	56212387	56239266	21187	uc003hau.3	SRD5A3
chr4	56230139	56249563	21188	uc003hav.1	LOC100506462
chr4	56232767	56251747	21189	uc003haw.2	LOC100506462
chr4	56262089	56292342	21190	uc003hax.2	TMEM165
chr4	56294192	56297269	21191	uc003hay.3	AK096319
chr4	56298659	56412997	21192	uc003hba.1	CLOCK
chr4	56406668	56407002	21193	uc021xom.1	7SK
chr4	56422691	56458379	21194	uc003hbb.3	PDCL2
chr4	56461397	56502465	21195	uc003hbc.3	NMU
chr4	56664801	56664897	21196	uc021xon.1	U6
chr4	56686236	56703430	21197	uc010igy.1	LOC644145
chr4	56719815	56771244	21198	uc003hbf.1	EXOC1
chr4	56751760	56751867	21199	uc021xoo.1	U6
chr4	56815036	56899527	21200	uc003hbi.3	CEP135
chr4	57036360	57196890	21201	uc003hbk.2	KIAA1211
chr4	57204456	57253638	21202	uc003hbn.3	AASDH
chr4	57259528	57301802	21203	uc003hbr.3	PPAT
chr4	57302268	57327534	21204	uc003hbt.1	PAICS
chr4	57333761	57369847	21205	uc003hbv.3	SRP72
chr4	57371374	57390058	21206	uc003hby.1	ARL9
chr4	57472269	57472343	21207	uc021xop.1	Mir_720
chr4	57514153	57522688	21208	uc003hbz.2	HOPX
chr4	57676033	57687893	21209	uc003hcg.1	SPINK2
chr4	57775078	57802010	21210	uc003hci.3	REST
chr4	57829515	57843826	21211	uc003hck.3	NOA1
chr4	57845108	57897334	21212	uc003hcl.1	POLR2B
chr4	57868857	57868958	21213	uc021xoq.1	U6
chr4	57897236	57976551	21214	uc003hcn.3	IGFBP7
chr4	57975927	58071465	21215	uc003hco.3	LOC255130
chr4	58292037	58332152	21216	uc003hcp.1	BC034799
chr4	62362838	62938168	21217	uc010ihh.3	LPHN3
chr4	62772030	62772126	21218	uc021xor.1	Y_RNA
chr4	62941883	62944051	21219	uc003hcu.1	BC039452
chr4	65144176	65275178	21220	uc003hcv.3	TECRL
chr4	65779998	65870218	21221	uc021xos.1	LOC401134
chr4	66185280	66535653	21222	uc003hcy.3	EPHA5
chr4	66535678	66559104	21223	uc003hdb.3	LOC100144602
chr4	67762979	67763089	21224	uc021xot.1	U6
chr4	68283022	68333969	21225	uc003hdc.1	AK093203
chr4	68337988	68411256	21226	uc003hdd.1	CENPC1
chr4	68424445	68472616	21227	uc003hde.4	STAP1
chr4	68481478	68566889	21228	uc003hdg.4	UBA6
chr4	68566995	68588222	21229	uc003hdk.3	LOC550112
chr4	68603098	68621804	21230	uc003hdn.3	GNRHR
chr4	68608242	68609312	21231	uc003hdo.1	BC045560
chr4	68686593	68749716	21232	uc003hdq.3	TMPRSS11D
chr4	68776018	68829232	21233	uc003hdr.1	TMPRSS11A
chr4	68918915	68995587	21234	uc003hdt.1	TMPRSS11F
chr4	68919225	68938945	21235	uc011cak.2	BC041902
chr4	68927539	68928987	21236	uc021xou.1	SYT14L
chr4	69048009	69078188	21237	uc010iho.1	FTLP10
chr4	69054241	69083798	21238	uc003hdv.1	TMPRSS11BNL
chr4	69092370	69111412	21239	uc003hdw.4	TMPRSS11B
chr4	69176104	69215824	21240	uc003hdx.3	YTHDC1
chr4	69313166	69363322	21241	uc003hdz.4	TMPRSS11E
chr4	69402902	69434245	21242	uc021xov.1	UGT2B17
chr4	69512314	69536494	21243	uc021xow.1	UGT2B15
chr4	69681712	69697741	21244	uc003hee.3	UGT2B10
chr4	69794176	69817509	21245	uc003hef.2	UGT2A3
chr4	69870294	69886113	21246	uc011cao.1	UGT2B10
chr4	69962192	69978705	21247	uc003heg.4	UGT2B7
chr4	70066050	70080449	21248	uc003heh.3	UGT2B11
chr4	70066137	70082484	21249	uc003hei.1	AK124272
chr4	70146216	70160768	21250	uc003hej.3	UGT2B28
chr4	70345882	70361626	21251	uc003hek.4	UGT2B4
chr4	70454134	70518967	21252	uc011caq.2	UGT2A1
chr4	70592685	70626430	21253	uc003hen.3	SULT1B1
chr4	70706929	70725870	21254	uc003heo.3	SULT1E1
chr4	70796798	70812288	21255	uc003hep.1	CSN1S1
chr4	70820973	70826726	21256	uc003hes.4	CSN2
chr4	70861647	70868173	21257	uc003heu.1	STATH
chr4	70894129	70902255	21258	uc003hew.2	HTN3
chr4	70916158	70924559	21259	uc003hex.3	HTN1
chr4	70934768	70950988	21260	uc003hez.3	CSN1S2AP
chr4	70999320	71012421	21261	uc021xoy.1	CSN1S2BP
chr4	71019903	71032326	21262	uc003hfb.4	C4orf40
chr4	71062243	71070293	21263	uc003hfc.3	ODAM
chr4	71091787	71100968	21264	uc003hfd.3	FDCSP
chr4	71108332	71117145	21265	uc003hfe.4	CSN3
chr4	71200670	71202833	21266	uc003hff.3	CABS1
chr4	71226492	71232823	21267	uc003hfg.1	SMR3A
chr4	71263598	71275914	21268	uc003hfi.3	PROL1
chr4	71337833	71348714	21269	uc003hfj.3	MUC7
chr4	71384297	71398459	21270	uc003hfk.1	AMTN
chr4	71457974	71473004	21271	uc003hfl.3	AMBN
chr4	71494460	71512536	21272	uc011caw.1	ENAM
chr4	71521257	71532348	21273	uc003hfn.4	IGJ
chr4	71554195	71556268	21274	uc003hfo.3	UTP3
chr4	71567471	71567575	21275	uc021xpa.1	U6
chr4	71587695	71674336	21276	uc003hfr.3	RUFY3
chr4	71681498	71705627	21277	uc010iia.1	GRSF1
chr4	71768056	71853891	21278	uc003hfw.3	MOB1B
chr4	71859264	71896629	21279	uc003hfx.3	DCK
chr4	72053002	72437804	21280	uc010iic.3	SLC4A4
chr4	72607410	72669758	21281	uc010iif.3	GC
chr4	72897520	73013918	21282	uc003hgg.2	NPFFR2
chr4	73146685	73434516	21283	uc003hgk.2	ADAMTS3
chr4	73920415	73935472	21284	uc003hgm.1	COX18
chr4	73940501	74124502	21285	uc003hgp.3	ANKRD17
chr4	74269971	74287129	21286	uc003hgs.4	ALB
chr4	74301932	74321492	21287	uc003hgz.1	AFP
chr4	74347461	74369718	21288	uc003hhb.3	AFM
chr4	74438861	74486340	21289	uc003hhd.1	RASSF6
chr4	74606222	74609433	21290	uc003hhe.3	IL8
chr4	74702272	74704477	21291	uc003hhf.3	CXCL6
chr4	74719012	74720198	21292	uc003hhg.1	PF4V1
chr4	74735108	74736955	21293	uc003hhh.2	CXCL1
chr4	74846795	74847715	21294	uc003hhi.2	PF4
chr4	74852155	74853907	21295	uc003hhj.3	PPBP
chr4	74861358	74864416	21296	uc003hhk.3	CXCL5
chr4	74902311	74904490	21297	uc003hhl.3	CXCL3
chr4	74919754	74921116	21298	uc010iim.1	PPBPL2
chr4	74962753	74964997	21299	uc003hhm.4	CXCL2
chr4	75023828	75168814	21300	uc011cbk.2	MTHFD2L
chr4	75022231	75024087	21301	uc003hhq.1	LOC541467
chr4	75144013	75196255	21302	uc003hhv.1	BC016361
chr4	75174203	75179307	21303	uc003hhw.3	EPGN
chr4	75230859	75254477	21304	uc003hie.1	EREG
chr4	75310852	75490485	21305	uc021xpc.1	AREG
chr4	75671447	75719882	21306	uc003hig.2	BTC
chr4	75858284	75975325	21307	uc003hih.2	PARM1
chr4	75881183	75895572	21308	uc003hii.3	AK027257
chr4	76279285	76287776	21309	uc021xpd.1	LOC441025
chr4	76404246	76439640	21310	uc003hik.3	RCHY1
chr4	76439653	76455236	21311	uc003him.3	THAP6
chr4	76481257	76491103	21312	uc011cbo.2	C4orf26
chr4	76501703	76555721	21313	uc003hiq.3	CDKL2
chr4	76567952	76598667	21314	uc003his.3	G3BP2
chr4	76648696	76649795	21315	uc010iiy.3	AK311578
chr4	76649828	76735366	21316	uc003hiu.3	USO1
chr4	76781025	76823681	21317	uc003hix.3	PPEF2
chr4	76834808	76862166	21318	uc003hjb.3	NAAA
chr4	76871067	76912113	21319	uc003hje.4	SDAD1
chr4	76922622	76928641	21320	uc003hjh.1	CXCL9
chr4	76995847	77033955	21321	uc003hjo.3	ART3
chr4	76942268	76944689	21322	uc003hjl.4	CXCL10
chr4	76954839	76957350	21323	uc003hjm.3	CXCL11
chr4	77035816	77069655	21324	uc003hjs.3	NUP54
chr4	77079891	77135052	21325	uc003hju.2	SCARB2
chr4	77172852	77204936	21326	uc003hjx.3	FAM47E
chr4	77227178	77232283	21327	uc003hka.3	STBD1
chr4	77234191	77328458	21328	uc003hkb.4	CCDC158
chr4	77244661	77244705	21329	uc021xpf.1	U7
chr4	77356252	77704405	21330	uc011cbx.2	SHROOM3
chr4	77494720	77494785	21331	uc021xpg.1	MIR4450
chr4	77806697	77807718	21332	uc003hkh.3	DQ576800
chr4	77816081	77819002	21333	uc003hki.3	SOWAHB
chr4	77870894	77959768	21334	uc003hkj.3	SEPT11
chr4	77969176	77997125	21335	uc003hkm.3	CCNI
chr4	78078356	78091213	21336	uc003hkq.4	CCNG2
chr4	78432906	78532988	21337	uc003hkr.3	CXCL13
chr4	78634540	78740544	21338	uc003hks.3	CNOT6L
chr4	78783804	78873944	21339	uc003hku.2	MRPL1
chr4	78978723	79465423	21340	uc003hlb.2	FRAS1
chr4	79178464	79178484	21341	uc021xpi.1	DL491209
chr4	79472741	79531605	21342	uc003hld.3	ANXA3
chr4	79567147	79605655	21343	uc003hlf.3	LOC100505702
chr4	79697531	79833341	21344	uc003hlk.3	BMP2K
chr4	79839093	79860582	21345	uc003hlp.1	PAQR3
chr4	79892901	80229953	21346	uc003hlr.2	LOC100505875
chr4	80238271	80247171	21347	uc003hlt.4	NAA11
chr4	80327506	80329372	21348	uc003hlu.3	GK2
chr4	80413746	80497614	21349	uc003hlv.3	LOC100506035
chr4	80748624	80784401	21350	uc003hlw.4	GDEP
chr4	80898661	80994477	21351	uc003hlz.4	ANTXR2
chr4	81118656	81125482	21352	uc003hmc.4	PRDM8
chr4	81187741	81212171	21353	uc003hmd.3	FGF5
chr4	81256873	81884910	21354	uc010ijp.3	C4orf22
chr4	81952118	81978685	21355	uc003hmg.4	BMP3
chr4	82009836	82126214	21356	uc003hmh.2	PRKG2
chr4	82348218	82393061	21357	uc003hmi.1	RASGEF1B
chr4	83095699	83095806	21358	uc021xpm.1	U6
chr4	83274466	83295149	21359	uc003hmm.1	HNRNPD
chr4	83343716	83351378	21360	uc003hmr.3	HNRPDL
chr4	83351725	83382244	21361	uc003hmv.3	ENOPH1
chr4	83405603	83483126	21362	uc003hmy.1	TMEM150C
chr4	83534265	83542590	21363	uc011cck.2	C4orf11
chr4	83550689	83720010	21364	uc003hna.2	SCD5
chr4	83674489	83674583	21365	uc021xpn.1	MIR575
chr4	83739813	83812419	21366	uc003hnh.3	SEC31A
chr4	83814701	83820460	21367	uc021xpq.1	AK128593
chr4	83821836	83841284	21368	uc003hnt.2	THAP9
chr4	83845755	83931982	21369	uc003hnx.3	LIN54
chr4	83956238	83996971	21370	uc003hoa.3	COPS4
chr4	84011210	84031012	21371	uc003hoe.3	PLAC8
chr4	84184976	84206067	21372	uc003hog.3	COQ2
chr4	84213613	84256034	21373	uc003hoj.4	HPSE
chr4	84328498	84377025	21374	uc003hom.3	HELQ
chr4	84377117	84382929	21375	uc003hor.4	MRPS18C
chr4	84382093	84406290	21376	uc003hou.2	FAM175A
chr4	84457656	84527026	21377	uc003hoy.3	AGPAT9
chr4	84889234	85220322	21378	uc003hoz.1	AK095285
chr4	85414435	85419387	21379	uc003hpa.1	NKX6-1
chr4	85504056	85572493	21380	uc011ccv.2	CDS1
chr4	85590692	85887544	21381	uc003hpd.3	WDFY3
chr4	85887970	85928168	21382	uc003hpg.2	WDFY3-AS2
chr4	86396283	86923823	21383	uc003hpk.3	ARHGAP24
chr4	86643620	86643686	21384	uc021xps.1	MIR4451
chr4	86936275	87374283	21385	uc003hpt.3	MAPK10
chr4	87040961	87141079	21386	uc003hpw.3	BC038746
chr4	87257470	87257767	21387	uc021xpt.1	7SK
chr4	87515467	87736328	21388	uc003hpy.3	PTPN13
chr4	87744620	87770416	21389	uc003hqd.2	SLC10A6
chr4	87797357	87813575	21390	uc003hqe.4	C4orf36
chr4	87846045	87856002	21391	uc003hqf.1	LOC100506746
chr4	87856153	88062206	21392	uc011ccz.2	AFF1
chr4	88082213	88141674	21393	uc003hql.1	KLHL8
chr4	88224940	88244056	21394	uc003hqo.2	HSD17B13
chr4	88257690	88312455	21395	uc003hqp.2	HSD17B11
chr4	88343727	88380606	21396	uc003hqq.3	NUDT9
chr4	88394487	88450655	21397	uc003hqs.4	SPARCL1
chr4	88529680	88538025	21398	uc003hqu.3	DSPP
chr4	88571453	88585512	21399	uc003hqw.3	DMP1
chr4	88720701	88733601	21400	uc003hqx.4	IBSP
chr4	88754120	88767968	21401	uc003hqy.3	MEPE
chr4	88812994	88815167	21402	uc010iko.1	HSP90AB3P
chr4	88896801	88904563	21403	uc003hra.3	SPP1
chr4	88928798	88998931	21404	uc003hre.3	PKD2
chr4	89011415	89080011	21405	uc003hrg.3	ABCG2
chr4	89178767	89180508	21406	uc003hrl.1	unknown
chr4	89181531	89205888	21407	uc003hrm.4	PPM1K
chr4	89206093	89252573	21408	uc003hro.3	BC027846
chr4	89299890	89364249	21409	uc011cdi.2	HERC6
chr4	89378267	89427314	21410	uc003hrt.3	HERC5
chr4	89442134	89444955	21411	uc003hru.1	PIGY
chr4	89442724	89442940	21412	uc021xpz.1	PIGY
chr4	89504816	89505123	21413	uc021xqa.1	7SK
chr4	89513646	89629686	21414	uc003hrw.1	HERC3
chr4	89617065	89619023	21415	uc003hrx.3	NAP1L5
chr4	89642865	89651254	21416	uc003hrz.1	FAM13A-AS1
chr4	89647105	89978323	21417	uc003hse.1	FAM13A
chr4	90033967	90036052	21418	uc003hsk.3	TIGD2
chr4	90162420	90164636	21419	uc003hsl.1	AK026379
chr4	90165428	90229161	21420	uc003hsm.1	GPRIN3
chr4	90645249	90758350	21421	uc003hsp.3	SNCA
chr4	90653059	90653090	21422	uc011cdr.2	DQ571524
chr4	90757551	90763142	21423	uc021xqd.1	LOC644248
chr4	90816051	90875780	21424	uc003hst.3	MMRN1
chr4	91048683	92523370	21425	uc003hsv.4	FAM190A
chr4	91291273	91291578	21426	uc021xqe.1	7SK
chr4	92185817	92185920	21427	uc021xqf.1	5S_rRNA
chr4	93183648	93198453	21428	uc010ikw.1	EF565118
chr4	93225549	94693649	21429	uc011cdt.2	GRID2
chr4	94750077	94751142	21430	uc003hta.1	ATOH1
chr4	95128758	95212443	21431	uc003htb.4	SMARCAD1
chr4	95219706	95264027	21432	uc003hte.1	HPGDS
chr4	95373037	95589377	21433	uc003hti.3	PDLIM5
chr4	95679127	96079601	21434	uc003htm.4	BMPR1B
chr4	96083655	96470361	21435	uc003hto.3	UNC5C
chr4	96761238	96762625	21436	uc003htr.4	PDHA2
chr4	97269888	97270189	21437	uc021xqg.1	7SK
chr4	98480024	99064391	21438	uc003htt.2	C4orf37
chr4	99182526	99365012	21439	uc003htw.4	RAP1GDS1
chr4	99391517	99579812	21440	uc003hub.3	TSPAN5
chr4	99792835	99795886	21441	uc003huc.1	AK098333
chr4	99799606	99850243	21442	uc011cea.1	EIF4E
chr4	99916787	99983960	21443	uc003huf.4	METAP1
chr4	99918537	99918611	21444	uc021xqh.1	MIR3684
chr4	99992129	100009931	21445	uc003hui.3	ADH5
chr4	100010007	100222513	21446	uc003hum.2	LOC100507053
chr4	100010007	100023944	21447	uc003hul.2	LOC100507053
chr4	100044832	100065449	21448	uc003hun.3	ADH4
chr4	100081750	100082804	21449	uc011cee.2	PCNAP1
chr4	100123794	100140403	21450	uc003huo.2	ADH6
chr4	100175085	100196208	21451	uc003huq.3	BC038532
chr4	100197522	100212185	21452	uc003hur.2	ADH1A
chr4	100227526	100242572	21453	uc003hus.4	ADH1B
chr4	100257648	100273917	21454	uc021xqi.1	ADH1C
chr4	100333417	100356291	21455	uc021xqj.1	ADH7
chr4	100432160	100463460	21456	uc003huw.3	C4orf17
chr4	100467863	100485189	21457	uc003hva.4	RG9MTD2
chr4	100485239	100545154	21458	uc003hvc.4	MTTP
chr4	100557687	100571614	21459	uc003hvd.3	AL832378
chr4	100737980	100791346	21460	uc003hvf.4	DAPP1
chr4	100799494	100815703	21461	uc003hvg.2	LAMTOR3
chr4	100820709	100867879	21462	uc003hvl.3	DNAJB14
chr4	100869243	100871512	21463	uc003hvo.1	H2AFZ
chr4	100871635	100873620	21464	uc003hvp.1	LOC256880
chr4	101107026	101111655	21465	uc003hvq.3	DDIT4L
chr4	101316497	101439250	21466	uc003hvr.3	EMCN
chr4	101944586	102268628	21467	uc011cen.1	PPP3CA
chr4	102268933	102270040	21468	uc003hvw.3	FLJ20021
chr4	102711763	102995969	21469	uc003hvy.4	BANK1
chr4	103182820	103266655	21470	uc003hwc.2	SLC39A8
chr4	103422485	103538459	21471	uc011cep.2	NFKB1
chr4	103552642	103682151	21472	uc003hwg.3	MANBA
chr4	103717132	103748708	21473	uc003hwl.3	UBE2D3
chr4	103749290	103765255	21474	uc003hws.1	AK093356
chr4	103790134	103813963	21475	uc003hwt.4	CISD2
chr4	103822084	103940896	21476	uc003hww.3	SLC9B1
chr4	103946651	103998170	21477	uc003hwy.3	SLC9B2
chr4	103998781	104021024	21478	uc003hwz.3	BDH2
chr4	104026962	104119566	21479	uc003hxb.1	CENPE
chr4	104510624	104640973	21480	uc003hxe.1	TACR3
chr4	105389565	105392866	21481	uc003hxf.1	AK093871
chr4	105393342	105412467	21482	uc003hxg.3	CXXC4
chr4	105412121	105597345	21483	uc003hxh.1	AK094561
chr4	106067841	106200960	21484	uc003hxk.3	TET2
chr4	106290233	106395227	21485	uc003hxl.3	PPA2
chr4	106473776	106602070	21486	uc003hxv.2	ARHGEF38
chr4	106603784	106629881	21487	uc010ilr.3	INTS12
chr4	106631969	106768882	21488	uc003hxz.4	GSTCD
chr4	106816596	106892828	21489	uc011cfd.2	NPNT
chr4	106967232	107237423	21490	uc010ilv.2	TBCK
chr4	107237663	107270381	21491	uc003hyh.3	AIMP1
chr4	107279339	107288592	21492	uc021xqm.1	LOC100507096
chr4	107842958	107957453	21493	uc003hyi.3	DKK2
chr4	108534821	108641419	21494	uc003hyk.3	PAPSS1
chr4	108745720	108836204	21495	uc003hyl.4	SGMS2
chr4	108784634	108853275	21496	uc003hym.1	AK123292
chr4	108852716	108874613	21497	uc003hyp.3	CYP2U1
chr4	108910869	108956331	21498	uc003hyq.3	HADH
chr4	108968700	109090112	21499	uc003hyt.2	LEF1
chr4	109088680	109097586	21500	uc021xqn.1	LOC641518
chr4	109093275	109097586	21501	uc003hyx.3	LOC641518
chr4	109459345	109541613	21502	uc011cfl.1	LOC285456
chr4	109541721	109551639	21503	uc003hyz.3	RPL34
chr4	109571740	109588980	21504	uc003hzb.1	OSTC
chr4	109663201	109684235	21505	uc003hzc.3	AGXT2L1
chr4	109733859	110223799	21506	uc003hze.1	COL25A1
chr4	110268630	110335566	21507	uc003hzi.1	AK058136
chr4	110351118	110354973	21508	uc003hzj.4	1/2-SBSRNA4
chr4	110354970	110461615	21509	uc003hzk.3	SEC24B
chr4	110409853	110409951	21510	uc021xqq.1	Mir_576
chr4	110481354	110608872	21511	uc011cfs.2	CCDC109B
chr4	110609784	110624629	21512	uc003hzn.1	CASP6
chr4	110631144	110651242	21513	uc003hzp.3	PLA2G12A
chr4	110661847	110723335	21514	uc003hzr.4	CFI
chr4	110736665	110745893	21515	uc003hzu.3	GAR1
chr4	110749149	110765861	21516	uc003hzv.3	RRH
chr4	110772485	110793471	21517	uc003hzx.4	LRIT3
chr4	110834039	110934118	21518	uc003hzy.4	EGF
chr4	110970228	111119771	21519	uc003hzz.3	ELOVL6
chr4	111397228	111484493	21520	uc003iab.4	ENPEP
chr4	111538579	111563279	21521	uc021xqr.1	PITX2
chr4	113066552	113110237	21522	uc003iah.2	C4orf32
chr4	113152894	113191211	21523	uc003iaj.4	AP1AR
chr4	113196781	113207059	21524	uc003ial.3	TIFA
chr4	113218498	113363764	21525	uc003ian.4	ALPK1
chr4	113434671	113437328	21526	uc003ias.3	NEUROG2
chr4	113460488	113558151	21527	uc003iau.3	C4orf21
chr4	113558611	113578742	21528	uc003ibb.3	LARP7
chr4	113569029	113569713	21529	uc011cfz.2	MIR302B
chr4	113970784	114304896	21530	uc003ibe.4	ANK2
chr4	114028018	114028111	21531	uc021xqv.1	MIR1243
chr4	114372187	114683083	21532	uc003ibi.3	CAMK2D
chr4	114793924	114799347	21533	uc003ibp.1	AX747415
chr4	114821439	114900878	21534	uc003ibq.1	ARSJ
chr4	115519610	115598202	21535	uc003ibs.2	UGT8
chr4	115577914	115578010	21536	uc021xqw.1	MIR577
chr4	115720486	115720786	21537	uc021xqx.1	Metazoa_SRP
chr4	115748926	116035032	21538	uc003ibu.3	NDST4
chr4	117220880	117220924	21539	uc021xqy.1	MIR1973
chr4	118004709	118006736	21540	uc003ibv.4	TRAM1L1
chr4	118955499	119179789	21541	uc003ibx.3	NDST3
chr4	119199916	119200978	21542	uc003iby.3	SNHG8
chr4	119200344	119200475	21543	uc003ibz.1	SNORA24
chr4	119201192	119273922	21544	uc003ica.2	PRSS12
chr4	119412048	119412138	21545	uc021xrb.1	Mir_350
chr4	119434236	119435886	21546	uc010imy.1	AK308309
chr4	119437494	119475359	21547	uc003icb.3	CEP170P1
chr4	119512927	119554881	21548	uc003icc.1	AK024248
chr4	119555287	119555319	21549	uc021xrc.1	DQ575010
chr4	119585242	119605621	21550	uc003ice.3	BC035733
chr4	119606573	119632077	21551	uc003icf.3	METTL14
chr4	119643977	119757326	21552	uc003ici.4	SEC24D
chr4	119809995	119982402	21553	uc010inb.3	SYNPO2
chr4	120056938	120108944	21554	uc003icp.4	MYOZ2
chr4	120114527	120133799	21555	uc021xre.1	AK309988
chr4	120133781	120216673	21556	uc003ics.4	USP53
chr4	120217573	120225600	21557	uc021xrf.1	C4orf3
chr4	120238404	120243316	21558	uc003icw.3	FABP2
chr4	120299286	120326770	21559	uc003icx.1	AK097701
chr4	120326677	120331815	21560	uc003idb.3	FLJ14186
chr4	120370724	120375783	21561	uc003idd.3	BC070391
chr4	120375937	120420747	21562	uc021xrg.1	LOC645513
chr4	120415549	120549981	21563	uc003idh.3	PDE5A
chr4	120433527	120473183	21564	uc003idi.4	AF085995
chr4	120548944	120551908	21565	uc003idj.1	AX746903
chr4	120720260	120725670	21566	uc003idk.1	BC038750
chr4	120980578	120988013	21567	uc003idl.2	MAD2L1
chr4	121615928	121844013	21568	uc003idn.3	PRDM5
chr4	121731623	121731724	21569	uc021xrh.1	U6
chr4	121956781	121993673	21570	uc003idq.1	NDNF
chr4	121982326	121982633	21571	uc021xri.1	7SK
chr4	122052563	122148621	21572	uc021xrj.1	TNIP3
chr4	122113951	122114058	21573	uc021xrk.1	U6
chr4	122249796	122302181	21574	uc010inj.1	QRFPR
chr4	122589151	122618147	21575	uc003idv.4	ANXA5
chr4	122680084	122686340	21576	uc003idx.1	TMEM155
chr4	122685739	122687963	21577	uc011cgk.2	PP12613
chr4	122722471	122738176	21578	uc003idz.3	EXOSC9
chr4	122737598	122745088	21579	uc003iec.4	CCNA2
chr4	122745483	122791652	21580	uc003ied.3	BBS7
chr4	122800182	122872909	21581	uc003ieg.2	TRPC3
chr4	123008664	123008966	21582	uc021xrl.1	Metazoa_SRP
chr4	123091757	123283914	21583	uc003ieh.3	KIAA1109
chr4	123300594	123350947	21584	uc003iep.3	ADAD1
chr4	123372625	123377650	21585	uc003ier.3	IL2
chr4	123533782	123542211	21586	uc003ies.2	IL21
chr4	123540137	123610315	21587	uc003iet.3	BC045668
chr4	123651343	123653613	21588	uc011cgm.1	CETN4P
chr4	123653856	123666098	21589	uc003ieu.3	BBS12
chr4	123747862	123819390	21590	uc003iev.1	FGF2
chr4	123813798	123843761	21591	uc003iew.3	NUDT6
chr4	123844224	124240604	21592	uc003iez.4	SPATA5
chr4	124317955	124324909	21593	uc003ifa.3	SPRY1
chr4	124430004	124430076	21594	uc021xrp.1	TRNA_Cys
chr4	124571421	124589231	21595	uc003ifc.3	LOC285419
chr4	125421096	125479589	21596	uc003ife.1	AK057455
chr4	125585203	125633887	21597	uc010inw.3	ANKRD50
chr4	126237566	126414087	21598	uc003ifj.4	FAT4
chr4	126428413	126428462	21599	uc021xrq.1	MIR2054
chr4	128554086	128637934	21600	uc003ifk.2	INTU
chr4	128651554	128695447	21601	uc003ifl.3	SLC25A31
chr4	128703452	128754526	21602	uc003ifm.3	HSPA4L
chr4	128758921	128761884	21603	uc003ifn.3	AK090904
chr4	128802015	128820377	21604	uc003ifo.3	PLK4
chr4	128813145	128813237	21605	uc021xrr.1	U6
chr4	128838959	128887139	21606	uc003ifp.3	MFSD8
chr4	128886460	128952455	21607	uc021xrt.1	C4orf29
chr4	128982502	129132289	21608	uc003iga.3	LARP1B
chr4	129190391	129209984	21609	uc003igg.3	PGRMC2
chr4	129349224	129440549	21610	uc003igh.1	AK093416
chr4	129730778	129796379	21611	uc003igk.3	PHF17
chr4	129805151	130014764	21612	uc003igp.2	SCLT1
chr4	130017281	130033843	21613	uc010iod.3	C4orf33
chr4	130307133	130307231	21614	uc021xru.1	Mir_340
chr4	130645325	130692633	21615	uc003igv.3	BC035172
chr4	130701164	130876523	21616	uc003igw.1	BC041448
chr4	132649252	132651166	21617	uc021xrv.1	BC131768
chr4	134015015	134070268	21618	uc003igy.3	BC040219
chr4	134070469	134112732	21619	uc003iha.3	PCDH10
chr4	134114523	134115760	21620	uc003ihb.3	BC042378
chr4	135117488	135122903	21621	uc010ioe.3	PABPC4L
chr4	135226556	135248601	21622	uc003ihc.1	BC032916
chr4	138114909	138119521	21623	uc003ihd.3	BC031238
chr4	138440073	138453629	21624	uc003ihe.4	PCDH18
chr4	138948576	139051839	21625	uc003ihh.3	LOC641365
chr4	139010167	139099331	21626	uc003ihi.2	LOC641364
chr4	139085247	139163503	21627	uc021xrw.1	SLC7A11
chr4	139936942	139967095	21628	uc003ihl.3	CCRN4L
chr4	139978870	140060651	21629	uc003ihp.1	ELF2
chr4	140021530	140021813	21630	uc021xrx.1	Metazoa_SRP
chr4	140106594	140106900	21631	uc021xry.1	Metazoa_SRP
chr4	140187316	140201492	21632	uc003ihr.1	C4orf49
chr4	140211070	140223705	21633	uc021xsa.1	NDUFC1
chr4	140222675	140311935	21634	uc003ihu.1	NAA15
chr4	140374960	140397069	21635	uc003ihv.3	RAB33B
chr4	140427191	140477577	21636	uc003ihw.3	SETD7
chr4	140586921	140625406	21637	uc003ihy.3	MGST2
chr4	140637545	141075233	21638	uc021xsg.1	MAML3
chr4	140715278	140715587	21639	uc021xsh.1	7SK
chr4	141049168	141056276	21640	uc003iia.1	BC040304
chr4	141264596	141303710	21641	uc011che.1	SCOC
chr4	141204879	141294546	21642	uc003iic.2	LOC100129858
chr4	141309606	141348815	21643	uc003iii.3	CLGN
chr4	141372563	141419486	21644	uc003iij.1	BC041818
chr4	141445311	141474924	21645	uc003iik.3	ELMOD2
chr4	141481049	141489959	21646	uc011chj.2	UCP1
chr4	141541935	141677471	21647	uc010ioj.3	TBC1D9
chr4	141786724	142054616	21648	uc003iio.1	RNF150
chr4	142142048	142155850	21649	uc003iiq.4	ZNF330
chr4	142242282	142247161	21650	uc003iir.1	AK124399
chr4	142557748	142655140	21651	uc003iis.3	IL15
chr4	142949181	143767604	21652	uc003iiw.4	INPP4B
chr4	144106069	144143141	21653	uc003ijb.3	USP38
chr4	144230618	144230719	21654	uc021xsi.1	Y_RNA
